,start_date,end_date,fact,preds
12,2023-03-01,2023-03-31,"The total vehicle miles traveled in March 2023 was 271.2 billion, a 0.6% increase (+1.7 billion vehicle miles) compared to March 2022. The seasonally adjusted vehicle miles traveled for March 2023 was 266.8 billion miles, a 0.3% change (+0.9 billion vehicle miles) over March 2022.","In the long term (next 4-18 months), vehicle miles traveled may continue to grow, but at a slower rate, as the market reaches saturation and factors such as increased fuel efficiency, alternative modes of transportation, and changing travel patterns come into play.;Based on the current trend, it is likely that vehicle miles traveled will continue to increase in the short term (next 1-3 months), potentially driven by the ongoing economic growth and seasonal factors."
13,2023-02-01,2023-02-28,"Monthly United States nationwide vehicle miles traveled (VMT) increased by 1.9% (+4.5 billion vehicle miles) in February 2023 compared to February 2022, with an estimated 233.7 billion vehicle miles traveled. The seasonally adjusted VMT is 270.5 billion miles, a 1.50% change over February 2022.","In the long-term future (next 4-18 months), VMT may continue to grow, but at a slower rate, as the economy and travel behavior stabilize. Additionally, there may be changes in travel patterns due to external factors such as fuel prices, transportation infrastructure developments, and shifts in urban planning.;Based on the current trend, it is likely that VMT will continue to increase in the short-term future (next 1-3 months), potentially driven by the ongoing economic growth and seasonal changes in travel patterns."
14,2023-01-01,2023-01-31,"The total vehicle miles traveled in January 2023 increased by 5.6% (+13.2 billion vehicle miles) compared to January 2022, with an estimated 247.3 billion vehicle miles traveled. The seasonally adjusted vehicle miles traveled for January 2023 is 272.5 billion miles, a 4.5% change over January 2022.","In the long term (next 4-18 months), the growth in vehicle miles traveled may slow down or stabilize as infrastructure development and traffic management strategies are implemented to address congestion and environmental concerns. Additionally, changes in travel behavior and mode shifts towards alternative transportation modes could also impact the growth rate.;Based on the current trend, it is likely that the vehicle miles traveled will continue to increase in the short term (next 1-3 months), potentially driven by continued economic growth and improved weather conditions."
15,2022-12-01,2022-12-31,"The total vehicle miles traveled (VMT) in December 2022 decreased by 1.8% (-4.6 billion vehicle miles) compared to December 2021, with an estimated 256.4 billion vehicle miles traveled. The cumulative VMT for 2022 increased by 0.9% (+29.3 billion vehicle miles) compared to 2021, with an estimated 3,169.4 billion vehicle miles traveled.","In the long term, it is expected that VMT will continue to grow, driven by population growth, economic growth, and increased mobility. However, the rate of growth may be influenced by factors such as fuel prices, transportation infrastructure development, and shifts in travel behavior.;Based on the current trend, it is likely that VMT will continue to decrease or remain steady in the next 1-3 months, potentially due to seasonal changes and economic uncertainty."
16,2022-11-01,2022-11-30,"The total travel on all roads and streets in the US for November 2022 changed by -1.3% (-3.5 billion vehicle miles) compared to November 2021, with an estimated 264.2 billion vehicle miles traveled. The cumulative travel for 2022 changed by +1.2% (+35.8 billion vehicle miles), with an estimated 2,994.8 billion vehicle miles of travel.","In the long term (next 4-18 months), it is possible that the travel volume will continue to grow, driven by factors such as economic growth, population growth, and infrastructure development. However, this growth may be influenced by factors such as changes in travel behavior, fuel prices, and government policies.;Based on the current trend, it is likely that the travel volume will continue to experience a slight decline or remain stable in the short term (next 1-3 months). However, this could be influenced by factors such as holiday travel, weather conditions, and fuel prices."
17,2022-10-01,2022-10-31,"The total travel on all roads and streets in the US for October 2022 changed by +0.1% (+0.3 billion vehicle miles) compared to October 2021, with an estimated 286.0 billion vehicle miles traveled. The cumulative travel for 2022 changed by +1.5% (+39.3 billion vehicle miles), with an estimated 2,730.6 billion vehicle miles traveled.","In the long term, it is possible that the travel volume will continue to grow at a slow rate, with a possible increase of 1-2% in the next 4-18 months. However, this will depend on various factors such as economic conditions, fuel prices, and changes in travel behavior.;Based on the current trend, it is likely that the travel volume will continue to grow at a slow rate in the short term, with a possible increase of 0.2-0.5% in the next 1-3 months."
18,2022-09-01,2022-09-30,"Objective facts about the Monthly United States nationwide vehicle miles traveled (VMT) situation:
The total travel on all roads and streets in the US changed by +1.0% (+2.8 billion vehicle miles) in September 2022 compared to September 2021, with an estimated 280.8 billion vehicle miles traveled. The cumulative travel for 2022 changed by +1.6% (+39.0 billion vehicle miles), with a total of 2,444.7 billion vehicle miles of travel.","Predictions you can make for the long-term future (next 4-18 months):
In the long term, the growth in vehicle miles traveled may continue, driven by factors such as population growth, urbanization, and economic development. However, it is also possible that growth may slow down due to increasing concerns about climate change, traffic congestion, and transportation infrastructure constraints.;Predictions you can make for the short-term future (next 1-3 months):
Based on the current trend, it is likely that the vehicle miles traveled will continue to grow at a moderate pace, potentially around 1-2% increase, in the short term."
19,2022-08-01,2022-08-31,"The total vehicle miles traveled (VMT) in August 2022 increased by 0.7% (+1.9 billion vehicle miles) compared to August 2021, with an estimated 289.3 billion vehicle miles traveled. The seasonally adjusted VMT for August 2022 was 271.7 billion miles, a 0.10% change over August 2021.","In the long term, it is possible that VMT growth will continue, driven by factors such as population growth, urbanization, and economic development. However, there may be a shift towards more sustainable modes of transportation, which could impact VMT growth rates.;Based on the current trend, it is likely that VMT will continue to increase in the short term, but at a slow rate. The next 1-3 months may see a growth rate similar to August 2022, around 0.7-1.0%."
20,2022-07-01,2022-07-31,"The total travel on all roads and streets in the US changed by -3.3% (-9.9 billion vehicle miles) in July 2022 compared to July 2021, with an estimated 286.6 billion vehicle miles traveled. The seasonally adjusted vehicle miles traveled for July 2022 is 266.5 billion miles, a -3.1% (-8.6 billion vehicle miles) change over July 2021.","In the long-term future (next 4-18 months), it is possible that the vehicle miles traveled will return to its pre-pandemic levels or continue to grow at a slow rate, depending on various factors such as economic conditions, fuel prices, and changes in consumer behavior.;Based on the current trend, it is likely that the vehicle miles traveled will continue to decline or remain stable in the short-term future (next 1-3 months)."
21,2022-06-01,2022-06-30,"The total vehicle miles traveled in June 2022 decreased by 1.7% (-4.8 billion vehicle miles) compared to June 2021, with an estimated 282.1 billion vehicle miles traveled.","In the long-term future (next 4-18 months), the vehicle miles traveled may increase as the economy recovers and fuel prices stabilize, leading to an increase in travel demand.;Based on the current trend, it is predicted that the vehicle miles traveled will continue to decrease or remain stable in the short-term future (next 1-3 months)."
22,2022-05-01,2022-05-31,"Travel on all roads and streets changed by +1.3% (+3.6 billion vehicle miles) for May 2022 as compared with May 2021, with an estimated 288.0 billion vehicle miles traveled. The cumulative travel for 2022 changed by +3.8% (+47.8 billion vehicle miles), with an estimated 1,304.8 billion vehicle miles of travel.","In the long term, VMT is expected to continue growing, driven by population growth, urbanization, and economic development. However, the growth rate may be influenced by factors such as changes in travel behavior, fuel efficiency, and the adoption of alternative modes of transportation.;Based on the current trend, it is likely that VMT will continue to grow at a moderate rate in the short term, possibly around 1-2% per month. However, this growth rate may be influenced by seasonal factors, such as summer vacations and holidays."
23,2022-04-01,2022-04-30,"Travel on all roads and streets changed by +1.5% (+3.9 billion vehicle miles) for April 2022 as compared with April 2021, with an estimated 263.1 billion vehicle miles traveled. The seasonally adjusted vehicle miles traveled for April 2022 is 270.7 billion miles, a 2.50% change over April 2021.","In the long-term, VMT is expected to continue growing, driven by population growth, urbanization, and economic expansion. However, factors such as changes in transportation modes, fuel efficiency, and government policies may impact this growth.;Based on the current trend, it is likely that VMT will continue to grow in the short-term, potentially at a rate of +1-2% per month. However, factors such as summer travel season, holidays, and fuel prices may influence this growth."
24,2022-03-01,2022-03-31,"In March 2022, travel on all roads and streets changed by +2.9% (+7.9 billion vehicle miles) compared to March 2021, with an estimated 277.4 billion vehicle miles of travel. The seasonally adjusted vehicle miles traveled for March 2022 is 274.8 billion miles, a 2.80% change over March 2021.","In the long-term future (next 4-18 months), VMT growth may slow down or stabilize as the economy reaches a plateau, and concerns about sustainability and environmental impact may lead to increased adoption of alternative modes of transportation.;Based on the current trend, it is likely that VMT will continue to grow in the short-term future (next 1-3 months), potentially driven by the ongoing economic recovery and increased mobility."
25,2022-02-01,2022-02-28,"Objective facts about the Monthly United States nationwide vehicle miles traveled (VMT) situation:
The total travel on all roads and streets in the US changed by +10.6% (+22.6 billion vehicle miles) in February 2022 compared to February 2021, with an estimated 235.7 billion vehicle miles traveled. The seasonally adjusted vehicle miles traveled for February 2022 is 276.4 billion miles, a 9% increase over February 2021. Cumulative travel for 2022 changed by +7.2% (+32.1 billion vehicle miles), with an estimated 476.2 billion vehicle miles of travel.","Predictions you can make for the long-term future (next 4-18 months):
The long-term trend suggests a continued growth in vehicle miles traveled, potentially driven by factors such as urbanization, economic growth, and changes in transportation habits. However, it is essential to monitor the data for any signs of slowing down or reversal of this trend.;Predictions you can make for the short-term future (next 1-3 months):
Based on the current trend, it is likely that the vehicle miles traveled will continue to increase in the short term, potentially exceeding the 10% growth rate seen in February 2022."
26,2022-01-01,2022-01-31,"Travel on all roads and streets in the United States changed by +4.1% (+9.5 billion vehicle miles) in January 2022 compared to January 2021, with an estimated 240.6 billion vehicle miles of travel. The seasonally adjusted vehicle miles traveled for January 2022 is 274.4 billion miles, a 4.7% change over January 2021.","In the long term, I predict a continued growth in vehicle miles traveled, potentially reaching 250-260 billion vehicle miles by the end of 2022, assuming steady economic growth and no significant disruptions to the transportation system.;Based on the current trend, I predict a continued increase in vehicle miles traveled for the next 1-3 months, with a possible slight decrease due to seasonal variations."
27,2021-12-01,2021-12-31,"The total vehicle miles traveled in December 2021 was 268.4 billion, a 11.2% increase (+26.9 billion vehicle miles) compared to December 2020. The cumulative travel for 2021 was 3,228.8 billion vehicle miles, a 11.2% increase (+325.2 billion vehicle miles) compared to 2020.","In the long-term, the growth in vehicle miles traveled may slow down as urbanization and population growth stabilize, but it is likely to remain steady, potentially increasing by 5-7% in the next 4-18 months.;Based on the current trend, it is likely that vehicle miles traveled will continue to increase in the short-term, potentially by 5-10% in the next 1-3 months."
28,2021-11-01,2021-11-30,"Travel on all roads and streets in the US changed by +12.3% (+29.2 billion vehicle miles) in November 2021 compared to November 2020, with an estimated 267.5 billion vehicle miles traveled. The seasonally adjusted vehicle miles traveled for November 2021 is 279.4 billion miles, a +11.3% increase over November 2020.","In the long-term future, it is possible that vehicle miles traveled will continue to grow, potentially reaching 3,200-3,500 billion miles by the end of 2022, driven by factors such as population growth, urbanization, and economic development.;Based on the current trend, it is likely that vehicle miles traveled will continue to increase in the short-term future, potentially reaching 280-290 billion miles in the next 1-3 months."
29,2021-10-01,2021-10-31,"Travel on all roads and streets changed by 7.1% (18.4 billion vehicle miles) for October 2021 as compared with October 2020. The estimated travel for the month is 277.5 billion vehicle miles. The seasonally adjusted vehicle miles traveled for October 2021 is 266.8 billion miles, a 7.9% (19.6 billion vehicle miles) increase over October 2020.","In the long-term future, it is possible that vehicle miles traveled will continue to grow at a slower rate, potentially around 3-5% annually, as the transportation sector adapts to changes in technology, policy, and travel behavior.;Based on the current trend, it is likely that vehicle miles traveled will continue to increase in the short-term future, with a possible growth rate of 5-7% in the next 1-3 months."
30,2021-09-01,2021-09-30,"Objective facts about the Monthly United States nationwide vehicle miles traveled (VMT) situation:
The total travel on all roads and streets in the nation changed by 7.9% (19.5 billion vehicle miles) in September 2021 compared to September 2020, resulting in an estimated 266.7 billion vehicle miles of travel.","Predictions you can make for the long-term future (next 4-18 months):
Given the steady increase in vehicle miles traveled, it is possible that the total travel for 2022 will exceed 2,400 billion vehicle miles, with a continued growth rate of around 10-12% compared to the previous year.;Predictions you can make for the short-term future (next 1-3 months):
Based on the current trend, it is likely that the vehicle miles traveled will continue to increase in the short term, potentially reaching 270-280 billion vehicle miles in the next few months."
31,2021-08-01,2021-08-31,"Travel on all roads and streets changed by 8.3% (21.0 billion vehicle miles) for August 2021 as compared with August 2020, with an estimated 273.8 billion vehicle miles traveled. The seasonally adjusted vehicle miles traveled for August 2021 is 261.1 billion miles, an 8.5% increase over August 2020.","In the long term, the growth in vehicle miles traveled may slow down as the economy and travel patterns adjust to the new normal, but it is likely to remain above pre-pandemic levels.;Based on the current trend, it is likely that vehicle miles traveled will continue to increase in the short term, potentially reaching pre-pandemic levels."
32,2021-07-01,2021-07-31,"Travel on all roads and streets changed by 11.5% (30.0 billion vehicle miles) for July 2021 as compared with July 2020. The estimated travel for the month is 290.1 billion vehicle miles. The seasonally adjusted vehicle miles traveled for July 2021 is 267.6 billion miles, a 13.1% (31 billion vehicle miles) increase over July 2020.","In the long-term, vehicle miles traveled are likely to continue growing, driven by factors such as population growth, urbanization, and economic expansion. However, the growth rate may moderate as the market approaches pre-pandemic levels. A growth rate of around 5-7% is expected for the next 4-18 months.;Based on the current trend, it is likely that vehicle miles traveled will continue to increase in the short-term, driven by the ongoing economic recovery and increased mobility. A growth rate of around 10-12% is expected for the next 1-3 months."
33,2021-06-01,2021-06-30,"Travel on all roads and streets changed by 14.5% (35.7 billion vehicle miles) for June 2021 compared to June 2020, with an estimated 282.5 billion vehicle miles traveled. The seasonally adjusted vehicle miles traveled for June 2021 is 267 billion miles, a 14.9% (34.7 billion vehicle miles) increase over June 2020.","In the long-term future (next 4-18 months), I predict that the growth rate of vehicle miles traveled will stabilize, potentially influenced by factors such as fuel prices, economic conditions, and the development of alternative transportation modes. However, the overall trend is likely to remain positive, driven by increasing travel demand and economic growth.;Based on the current trend, I predict that the short-term future (next 1-3 months) will continue to see an increase in vehicle miles traveled, potentially driven by summer travel and vacation plans. This could lead to further congestion on roads and highways."
34,2021-05-01,2021-05-31,"Travel on all roads and streets changed by 28.7% (61.2 billion vehicle miles) for May 2021 as compared with May 2020, with an estimated 273.9 billion vehicle miles traveled. The seasonally adjusted vehicle miles traveled for May 2021 is 259.7 billion miles, a 31.1% (61.6 billion vehicle miles) increase over May 2020.","In the long term, it is expected that travel volume will continue to grow, potentially reaching pre-pandemic levels, driven by increased economic activity, urbanization, and demographic changes. However, this growth may be influenced by factors such as fuel prices, transportation infrastructure development, and shifts towards alternative modes of transportation.;Based on the current trend, it is likely that travel volume will continue to increase in the short term, potentially exceeding 280 billion vehicle miles traveled in the next 1-3 months."
35,2021-04-01,2021-04-30,"The total travel on all roads and streets in the US for April 2021 changed by 54.6% (90.6 billion vehicle miles) compared to April 2020, resulting in an estimated 256.5 billion vehicle miles. The seasonally adjusted vehicle miles traveled for April 2021 is 248.6 billion miles, a 56.5% increase over April 2020.","In the long term (next 4-18 months), vehicle miles traveled may continue to grow, driven by factors such as economic recovery, increasing vaccination rates, and the potential for more permanent changes in travel behavior. However, the pace of growth may slow down as travel demand approaches pre-pandemic levels.;Based on the current trend, it is likely that vehicle miles traveled will continue to increase in the short term (next 1-3 months), potentially driven by the ongoing relaxation of pandemic-related restrictions and the approaching summer travel season."
36,2021-03-01,2021-03-31,"The total vehicle miles traveled in March 2021 is 263.0 billion, a 19.0% (42.0 billion vehicle miles) increase compared to March 2020. The seasonally adjusted vehicle miles traveled for March 2021 is 261.1 billion miles, an 18.5% (40.7 billion vehicle miles) increase over March 2020.","As the economy continues to recover and vaccination rates increase, it is likely that vehicle miles traveled will continue to rise, potentially exceeding pre-pandemic levels in the long term.;Based on the current trend, it is likely that vehicle miles traveled will continue to increase in the short term, potentially reaching pre-pandemic levels."
37,2021-02-01,2021-02-28,"The total travel on all roads and streets in the US for February 2021 changed by -12.1% (-28.3 billion vehicle miles) compared to February 2020, resulting in an estimated 205.4 billion vehicle miles of travel. The seasonally adjusted vehicle miles traveled for February 2021 is 245.9 billion miles, a -10.6% (-29.1 billion vehicle miles) decline from February 2020.","In the long-term future (next 4-18 months), vehicle miles traveled may start to recover as pandemic-related restrictions are lifted, and economic activities return to normal. However, the recovery may be slow, and the new normal may be characterized by changed mobility patterns and increased adoption of alternative transportation modes.;Based on the current trend, it is likely that vehicle miles traveled will continue to decline in the short-term future (next 1-3 months), potentially influenced by the ongoing pandemic and seasonal factors."
38,2021-01-01,2021-01-31,Travel on all roads and streets changed by -11.3% (-28.4 billion vehicle miles) for January 2021 as compared with January 2020. The estimated travel for the month is 223.3 billion vehicle miles.,"In the long-term future (next 4-18 months), vehicle miles traveled may start to recover as the pandemic subsides and economic activity picks up, but it will likely take some time for travel patterns to return to pre-pandemic levels.;Based on the current trend, it is likely that vehicle miles traveled will continue to decline or remain stagnant in the short-term future (next 1-3 months) due to the ongoing pandemic and its impact on the economy."
39,2020-12-01,2020-12-31,"Travel on all roads and streets in the US decreased by 10.3% (-28.1 billion vehicle miles) in December 2020 compared to December 2019, with an estimated 244.1 billion vehicle miles traveled. The seasonally adjusted vehicle miles traveled for December 2020 is 244.5 billion miles, a 10.6% decline from December 2019.","In the long-term future (next 4-18 months), it is possible that vehicle miles traveled will gradually recover as the pandemic subsides and travel restrictions are lifted. However, the recovery may be slow and influenced by changes in travel behavior and preferences.;Based on the current trend, it is likely that vehicle miles traveled will continue to decline in the short-term future (next 1-3 months), potentially influenced by ongoing pandemic-related restrictions and travel advisories."
40,2020-11-01,2020-11-30,"Travel on all roads and streets changed by -11.1% (-28.9 billion vehicle miles) for November 2020 as compared with November 2019, resulting in estimated travel for the month at 231.6 billion vehicle-miles. The seasonally adjusted vehicle miles traveled for November 2020 is 244.8 billion miles, a -10.3% (-28.2 billion vehicle miles) decline from November 2019.","In the long-term future (next 4-18 months), vehicle miles traveled may start to recover as the pandemic subsides, and economic activity returns to normal. However, the pace of recovery will depend on various factors, including the effectiveness of vaccination efforts, changes in commuting patterns, and government policies.;Based on the current trend, it is likely that vehicle miles traveled will continue to decline or remain stagnant in the short-term future (next 1-3 months), as the pandemic is expected to continue affecting travel behavior."
41,2020-10-01,2020-10-31,"The total travel on all roads and streets in the US changed by -8.8% (-25.0 billion vehicle miles) in October 2020 compared to October 2019, with an estimated 259.0 billion vehicle miles traveled. The seasonally adjusted vehicle miles traveled for October 2020 is 246.8 billion miles, a -9.2% decline from October 2019.","In the long term, it is difficult to predict exactly when travel will return to pre-pandemic levels. However, as vaccination rates increase and restrictions are lifted, it is likely that travel will gradually recover. It may take 4-12 months for travel to return to normal, but this will depend on various factors, including the effectiveness of vaccines and the pace of economic recovery.;Based on the current trend, it is likely that vehicle miles traveled will continue to decline in the short term, potentially by 5-10% in the next 1-3 months. This is due to the ongoing pandemic and the associated restrictions and precautions."
42,2020-09-01,2020-09-30,"Objective facts about the Monthly United States nationwide vehicle miles traveled (VMT) situation:
The total travel on all roads and streets changed by -8.6% (-23.4 billion vehicle miles) for September 2020 compared to September 2019, with an estimated 248.3 billion vehicle miles traveled. The seasonally adjusted vehicle miles traveled for September 2020 is 247.2 billion miles, a -9.7% (-26.7 billion vehicle miles) decline from September 2019.","Predictions you can make for the long-term future (next 4-18 months):
As the pandemic situation evolves and urban boundaries continue to change, vehicle miles traveled may stabilize or even increase, potentially returning to pre-pandemic levels. However, this will depend on various factors, including the effectiveness of pandemic mitigation measures and changes in transportation habits.;Predictions you can make for the short-term future (next 1-3 months):
Based on the current trend, it is likely that vehicle miles traveled will continue to decline in the short term, potentially by a similar percentage (-8% to -10%) compared to the same period in the previous year."
43,2020-08-01,2020-08-31,"Travel on all roads and streets in the US changed by -12.3% (-35.3 billion vehicle miles) for August 2020 compared to August 2019, with an estimated 251.3 billion vehicle miles traveled. The seasonally adjusted vehicle miles traveled for August 2020 is 239.7 billion miles, a -11.8% (-32.2 billion vehicle miles) decline from August 2019.","In the long-term, I predict a gradual recovery in vehicle miles traveled as the pandemic subsides and travel restrictions are lifted, potentially returning to pre-pandemic levels within the next 4-18 months.;Based on the current trend, I predict a continued decline in vehicle miles traveled for the next 1-3 months, potentially with a slight increase in travel during the upcoming holiday season."
44,2020-07-01,2020-07-31,"The total vehicle miles traveled in July 2020 decreased by 11.2% (-33.2 billion vehicle miles) compared to July 2019, with an estimated 262.4 billion vehicle miles traveled. The seasonally adjusted vehicle miles traveled for July 2020 is 239.7 billion miles, a decrease of 9.2 billion vehicle miles compared to June 2020.","In the long-term future (next 4-18 months), it is possible that vehicle miles traveled will gradually return to pre-pandemic levels as travel restrictions are lifted and people become more comfortable with traveling again. However, this will depend on the effectiveness of pandemic mitigation strategies and the development of new travel habits.;Based on the current trend, it is likely that the vehicle miles traveled will continue to decrease in the short-term future (next 1-3 months), potentially with a slower rate of decline as the pandemic's impact on travel behavior begins to stabilize."
45,2020-06-01,2020-06-30,"The total vehicle miles traveled in June 2020 decreased by 13.0% (-36.5 billion vehicle miles) compared to June 2019, with an estimated 244.7 billion vehicle miles traveled. The seasonally adjusted vehicle miles traveled for June 2020 was 231.3 billion miles, a 14.5% decline from June 2019.","In the long term (next 4-18 months), vehicle miles traveled may gradually increase as the pandemic subsides and travel restrictions are lifted, but it may take some time for travel patterns to return to pre-pandemic levels.;Based on the current trend, it is likely that vehicle miles traveled will continue to be lower than usual in the short term (next 1-3 months), as the pandemic continues to affect travel behavior."
46,2020-05-01,2020-05-31,"Travel on all roads and streets changed by -25.5% (-72.9 billion vehicle miles) for May 2020 as compared with May 2019, with an estimated 213.2 billion vehicle miles traveled. The seasonally adjusted vehicle miles traveled for May 2020 is 199.8 billion miles, a -26.1% (-70.6 billion vehicle miles) decline from May 2019.","In the long-term, vehicle miles traveled may recover as the pandemic's impact subsides, but the recovery rate will depend on various factors, including the effectiveness of vaccination efforts, changes in travel behavior, and the overall economic situation.;Based on the current trend, it is likely that vehicle miles traveled will continue to decline or remain low in the next 1-3 months, as the pandemic's effects on travel behavior persist."
