,start_date,end_date,fact,preds
100,2019-07-04,2019-07-05,,
101,2019-05-20,2019-06-14,,
102,2019-05-26,2019-05-29,,
103,2019-05-16,2019-05-18,,
104,2019-05-07,2019-05-13,,
105,2019-04-13,2019-04-14,,
106,2019-03-14,2019-03-31,,
107,2019-03-22,2019-03-24,,
108,2019-02-23,2019-02-25,,
109,2018-06-01,2018-12-31,,
110,2018-06-01,2018-12-30,,
111,2018-10-10,2018-10-11,,
112,2018-09-13,2018-09-16,,
113,2018-08-06,2018-08-07,,
114,2018-07-26,2018-07-29,,
115,2018-07-19,2018-07-22,,
116,2018-06-18,2018-06-19,,
117,2018-06-13,2018-06-13,,
118,2018-06-06,2018-06-06,,
119,2018-05-13,2018-05-15,,
120,2018-05-01,2018-05-04,,
121,2018-04-13,2018-04-16,,
122,2018-03-18,2018-03-21,,
123,2018-03-01,2018-03-03,,
124,2018-01-03,2018-01-05,,
125,2017-06-01,2017-12-31,,
126,2017-03-01,2017-12-31,,
127,2017-09-19,2017-09-21,,
128,2017-09-06,2017-09-12,,
129,2017-08-25,2017-08-31,,
130,2017-06-27,2017-06-29,,
131,2017-06-12,2017-06-16,,
132,2017-06-09,2017-06-11,,
133,2017-05-15,2017-05-18,,
134,2017-05-08,2017-05-11,,
135,2017-04-25,2017-05-07,,
136,2017-04-20,2017-04-22,,
137,2017-04-04,2017-04-06,,
138,2017-03-26,2017-03-28,,
139,2017-03-14,2017-03-16,,
140,2017-03-06,2017-03-08,,
141,2017-02-28,2017-03-01,,
142,2017-02-08,2017-02-22,,
143,2017-01-20,2017-01-22,,
144,2016-06-01,2016-12-31,,
145,2016-01-01,2016-12-31,,
146,2016-10-08,2016-10-12,,
147,2016-08-12,2016-08-15,,
148,2016-07-28,2016-07-30,,
149,2016-06-22,2016-06-24,,
150,2016-05-21,2016-05-26,,
151,2016-05-08,2016-05-11,,
152,2016-04-26,2016-05-02,,
153,2016-04-17,2016-04-18,,
154,2016-04-10,2016-04-12,,
155,2016-03-23,2016-03-24,,
156,2016-03-17,2016-03-18,,
157,2016-03-08,2016-03-12,,
158,2016-02-22,2016-02-24,,
159,2015-01-01,2015-12-31,,
160,2015-12-26,2015-12-29,,
161,2015-06-01,2015-11-30,,
162,2015-10-01,2015-10-05,,
163,2015-06-21,2015-06-25,,
164,2015-05-23,2015-05-26,,
165,2015-05-06,2015-05-10,,
166,2015-04-24,2015-04-25,,
167,2015-04-18,2015-04-20,,
168,2015-04-07,2015-04-09,,
169,2015-02-14,2015-02-20,,
170,2014-01-01,2014-12-31,,
171,2014-09-29,2014-10-02,,
172,2014-08-11,2014-08-13,,
173,2014-06-03,2014-06-05,,
174,2014-05-18,2014-05-23,,
175,2014-05-10,2014-05-14,,
176,2014-04-27,2014-05-01,,
177,2014-04-12,2014-04-13,,
178,2014-04-02,2014-04-03,,
179,2014-01-05,2014-01-08,,
180,2013-03-01,2013-11-30,,
181,2013-11-17,2013-11-17,,
182,2013-09-10,2013-09-16,,
183,2013-08-06,2013-08-07,,
184,2013-05-27,2013-05-31,,
185,2013-05-18,2013-05-22,,
186,2013-04-16,2013-04-19,,
187,2013-04-07,2013-04-11,,
188,2013-03-18,2013-03-18,,
189,2013-02-24,2013-02-25,,
190,2012-01-01,2012-12-31,,
191,2012-06-01,2012-11-30,,
192,2012-10-30,2012-10-31,,
193,2012-08-26,2012-08-31,,
194,2012-06-29,2012-07-02,,
195,2012-06-06,2012-06-12,,
196,2012-05-25,2012-05-30,,
197,2012-04-28,2012-05-01,,
198,2012-04-13,2012-04-14,,
199,2012-04-02,2012-04-03,,
200,2012-03-02,2012-03-03,,
201,2011-06-01,2011-11-30,,
202,2011-10-29,2011-10-30,,
203,2011-09-01,2011-09-05,,
204,2011-03-01,2011-08-31,,
205,2011-08-26,2011-08-28,,
206,2011-08-17,2011-08-18,,
207,2011-07-10,2011-07-11,,
208,2011-07-01,2011-07-01,,
209,2011-05-01,2011-06-30,,
210,2011-06-18,2011-06-22,,
211,2011-04-01,2011-05-31,,
212,2011-05-22,2011-05-27,,
213,2011-04-25,2011-04-28,,
214,2011-04-19,2011-04-20,,
215,2011-04-14,2011-04-16,,
216,2011-04-08,2011-04-11,,
217,2011-04-04,2011-04-05,,
218,2011-02-01,2011-02-03,,
219,2010-10-05,2010-10-06,,
220,2010-07-20,2010-07-23,,
221,2010-06-10,2010-06-15,,
222,2010-05-10,2010-05-12,,
223,2010-04-30,2010-05-02,,
224,2010-03-01,2010-03-31,,
225,2010-02-09,2010-02-11,,
226,2009-01-01,2009-12-31,,
227,2009-06-01,2009-11-30,,
228,2009-09-19,2009-09-22,,
229,2009-07-20,2009-07-20,,
230,2009-06-09,2009-06-12,,
231,2009-05-07,2009-05-09,,
232,2009-04-09,2009-04-10,,
233,2009-03-25,2009-03-28,,
234,2009-02-10,2009-02-11,,
235,2008-01-01,2008-12-31,,
236,2008-09-01,2008-11-30,,
237,2008-09-12,2008-09-14,,
238,2008-08-31,2008-09-03,,
239,2008-07-23,2008-07-25,,
240,2008-04-01,2008-06-30,,
241,2008-06-06,2008-06-12,,
242,2008-05-22,2008-05-27,,
243,2008-04-09,2008-04-11,,
244,2008-03-14,2008-03-15,,
245,2008-02-05,2008-02-06,,
246,2008-01-04,2008-01-09,,
247,2007-06-01,2007-11-30,,
248,2007-06-01,2007-08-31,,
249,2007-04-13,2007-04-17,,
250,2007-04-04,2007-04-10,,
251,2007-01-11,2007-01-17,,
252,2006-01-01,2006-12-31,,
253,2006-10-02,2006-10-05,,
254,2006-03-01,2006-08-31,,
255,2006-08-23,2006-08-24,,
256,2006-06-25,2006-06-28,,
257,2006-04-13,2006-04-16,,
258,2006-04-06,2006-04-08,,
259,2006-03-08,2006-03-13,,
260,2005-10-24,2005-10-24,,
261,2005-09-20,2005-09-24,,
262,2005-03-01,2005-08-31,,
263,2005-08-25,2005-08-30,,
264,2005-07-09,2005-07-11,,
265,2005-03-24,2005-03-27,,
266,2004-09-15,2004-09-29,,
267,2004-09-12,2004-09-21,,
268,2004-09-03,2004-09-09,,
269,2004-08-13,2004-08-14,,
270,2004-06-08,2004-06-09,,
271,2004-05-21,2004-05-27,,
272,2003-09-01,2003-11-30,,
273,2003-03-01,2003-11-30,,
274,2003-09-18,2003-09-19,,
275,2003-07-21,2003-07-23,,
276,2003-07-04,2003-07-09,,
277,2003-05-03,2003-05-10,,
278,2003-04-04,2003-04-07,,
279,2002-09-01,2002-11-30,,
280,2002-03-01,2002-11-30,,
281,2002-11-09,2002-11-11,,
282,2002-09-25,2002-09-27,,
283,2002-08-01,2002-08-05,,
284,2002-04-27,2002-04-28,,
285,2001-06-05,2001-06-17,,
286,2001-04-30,2001-05-01,,
287,2001-04-06,2001-04-11,,
288,2000-03-01,2000-11-30,,
289,2000-10-03,2000-10-04,,
290,2000-03-01,2000-08-31,,
291,2000-03-28,2000-03-29,,
292,2000-01-21,2000-01-24,,
293,1999-09-14,1999-09-16,,
294,1999-06-01,1999-08-31,,
295,1999-05-03,1999-05-06,,
296,1999-01-13,1999-01-16,,
297,1999-01-01,1999-01-04,,
298,1998-12-20,1998-12-28,,
299,1998-10-16,1998-10-24,,
300,1998-09-20,1998-09-29,,
301,1998-06-01,1998-08-31,,
302,1998-08-27,1998-08-29,,
303,1998-08-08,1998-08-13,,
304,1998-06-20,1998-06-24,,
305,1998-05-30,1998-06-02,,
306,1998-05-15,1998-05-15,,
307,1997-12-01,1998-02-28,,
308,1998-01-05,1998-01-09,,
309,1997-02-03,1997-05-24,,
310,1997-02-28,1997-03-05,,
311,1997-01-01,1997-01-11,,
312,1996-10-19,1996-10-22,,
313,1996-09-05,1996-09-08,,
314,1996-03-01,1996-08-31,,
315,1996-02-07,1996-02-12,,
316,1996-01-01,1996-01-31,,
317,1995-10-04,1995-10-06,,
318,1995-07-01,1995-09-30,,
319,1995-09-15,1995-09-17,,
320,1995-08-01,1995-08-07,,
321,1995-05-05,1995-05-07,,
322,1995-04-28,1995-04-28,,
323,1995-01-01,1995-03-31,,
324,1994-06-01,1994-11-30,,
325,1994-10-16,1994-10-25,,
326,1994-07-07,1994-07-10,,
327,1994-04-25,1994-04-27,,
328,1994-02-08,1994-02-13,,
329,1994-01-17,1994-01-20,,
330,1993-09-01,1993-11-30,,
331,1993-06-01,1993-08-31,,
332,1993-06-27,1993-08-15,,
333,1993-07-08,1993-07-10,,
334,1993-03-11,1993-03-14,,
335,1992-12-10,1992-12-13,,
336,1992-11-21,1992-11-23,,
337,1992-09-11,1992-09-12,,
338,1992-08-23,1992-08-27,,
339,1992-06-19,1992-06-20,,
340,1992-04-28,1992-04-29,,
341,1992-03-24,1992-03-25,,
342,1991-10-01,1991-10-31,,
343,1991-03-01,1991-08-31,,
344,1991-08-18,1991-08-20,,
345,1991-03-26,1991-03-29,,
346,1990-12-18,1990-12-25,,
347,1990-06-01,1990-08-31,,
348,1990-07-11,1990-07-11,,
349,1990-05-11,1990-05-19,,
350,1989-12-21,1989-12-26,,
351,1989-12-23,1989-12-25,,
352,1989-06-01,1989-11-30,,
353,1989-09-21,1989-09-22,,
354,1989-06-26,1989-06-28,,
355,1989-05-01,1989-05-06,,
356,1988-06-01,1988-08-31,,
357,1986-09-10,1986-09-12,,
358,1986-06-01,1986-08-31,,
359,1986-02-14,1986-02-16,,
360,1985-11-03,1985-11-08,,
361,1985-10-27,1985-10-31,,
362,1985-09-26,1985-09-28,,
363,1985-08-30,1985-09-03,,
364,1985-05-31,1985-05-31,,
365,1985-01-20,1985-01-22,,
366,1985-01-19,1985-01-22,,
367,1984-06-13,1984-06-17,,
368,1984-03-27,1984-04-07,,
369,1983-12-15,1983-12-25,,
370,1983-09-29,1983-10-03,,
371,1983-06-01,1983-08-31,,
372,1983-08-17,1983-08-20,,
373,1982-12-13,1983-03-31,,
374,1982-12-01,1983-01-15,,
375,1982-05-31,1982-06-10,,
376,1982-04-02,1982-04-04,,
377,1982-01-08,1982-01-16,,
378,1981-05-05,1981-05-10,,
379,1981-01-12,1981-01-14,,
380,1980-06-01,1980-11-30,,
381,1980-08-07,1980-08-11,,
382,1980-04-10,1980-04-17,,
383,1998-08-26,1998-10-21,,
384,1998-08-26,1998-10-21,,
385,1998-08-26,1998-10-21,,
386,1998-08-26,1998-10-21,,
387,1998-08-26,1998-10-21,,
388,1998-08-26,1998-10-21,,
389,1998-08-26,1998-10-21,,
390,1998-08-26,1998-10-21,,
391,1998-08-26,1998-11-13,,
392,1998-08-26,1998-10-28,,
393,1998-08-26,1998-11-09,,
394,1998-08-26,1998-11-09,,
395,1998-08-26,1998-10-28,,
396,1998-08-26,1998-10-14,,
397,1998-08-26,1998-10-14,,
398,1998-08-26,1998-10-23,,
399,1998-08-26,1998-10-23,,
400,1998-08-26,1998-10-21,,
401,1998-08-26,1998-10-21,,
402,1998-08-26,1998-10-21,,
403,1998-08-26,1998-10-21,,
404,1998-08-26,1998-10-21,,
405,1998-08-26,1998-11-05,,
406,1998-08-26,1999-03-19,,
407,1998-08-26,1998-11-09,,
408,1998-08-26,1998-10-23,,
409,1998-08-26,1998-10-23,,
410,1998-08-26,1999-04-01,,
411,1998-08-26,1998-10-28,,
412,1998-08-26,1998-10-14,,
413,1998-08-26,1998-10-16,,
414,1998-08-26,1998-11-09,,
415,1998-08-26,1998-10-21,,
416,1998-08-26,1998-10-23,,
417,1998-08-26,1998-10-28,,
418,1998-08-26,1998-10-28,,
419,1998-08-26,1998-10-28,,
420,1998-08-26,1998-10-28,,
421,1998-08-26,1998-10-28,,
422,1998-08-26,1999-03-19,,
423,1998-08-26,1999-03-03,,
424,1998-08-26,1998-10-28,,
425,1998-08-26,1998-10-28,,
426,1998-08-26,1998-10-28,,
427,1998-08-26,1998-10-28,,
428,1998-08-26,1998-10-28,,
429,1998-08-26,1998-10-21,,
430,1998-08-26,1999-03-19,,
431,1998-08-26,1999-05-28,,
432,1998-08-26,2000-12-06,,
433,1998-08-26,2004-09-29,,
434,1998-09-24,1999-06-17,,
435,1998-09-24,1999-05-13,,
436,1998-09-24,1999-05-13,,
437,1998-09-24,1999-06-17,,
438,1998-09-24,1999-05-13,,
439,1998-09-24,1999-07-09,,
440,1998-09-24,1999-07-30,,
441,1998-10-21,1999-07-02,,
442,1998-10-21,1999-03-09,,
443,1998-10-21,1999-02-02,,
444,1998-10-21,1999-02-02,,
445,1998-10-21,1999-02-02,,
446,1998-10-21,1999-02-02,,
447,1998-10-21,1999-02-02,,
448,1998-10-21,1999-01-25,,
449,1998-10-21,1999-01-25,,
450,1998-10-21,1999-02-02,,
451,1998-10-21,1999-01-25,,
452,1998-10-21,1999-03-23,,
453,1998-10-21,1999-01-25,,
454,1998-10-21,1999-01-25,,
455,1998-10-21,1999-01-25,,
456,1998-10-21,1999-02-04,,
457,1998-10-21,1999-02-04,,
458,1998-10-21,1999-02-04,,
459,1998-10-21,1999-02-04,,
460,1998-10-21,1999-02-02,,
461,1998-10-21,1999-02-02,,
462,1998-10-21,1999-02-02,,
463,1998-10-21,1999-02-02,,
464,1998-10-21,1999-02-02,,
465,1998-10-21,1999-02-02,,
466,1998-10-21,1999-02-02,,
467,1998-10-21,1999-02-04,,
468,1998-10-21,1999-02-16,,
469,1998-10-21,1999-02-04,,
470,1998-10-21,1999-02-04,,
471,1998-10-21,1999-02-02,,
472,1998-10-21,1999-02-02,,
473,1998-10-21,1999-02-02,,
474,1998-10-21,1999-02-02,,
475,1998-10-21,1999-04-08,,
476,1998-10-21,1999-05-06,,
477,1998-10-21,1999-02-02,,
478,1998-10-21,1999-01-25,,
479,1998-10-21,1999-02-02,,
480,1998-10-21,1999-02-02,,
481,1998-10-21,1999-02-02,,
482,1998-10-21,1999-03-09,,
483,1998-10-21,1999-09-17,,
484,1998-10-21,1999-02-24,,
485,1998-10-21,1999-02-16,,
486,1998-10-21,1999-02-16,,
487,1998-10-21,1999-02-16,,
488,1998-10-21,1999-02-16,,
489,1998-10-21,1999-02-04,,
490,1998-10-21,1999-02-04,,
491,1998-10-21,1999-02-04,,
492,1998-10-21,1999-02-16,,
493,1998-10-21,1999-04-08,,
494,1998-10-21,1999-02-24,,
495,1998-10-21,1999-02-24,,
496,1998-10-21,1999-02-24,,
497,1998-10-21,1999-03-23,,
498,1998-10-21,1999-02-02,,
499,1998-10-21,1999-02-02,,
500,1998-10-21,1999-02-02,,
501,1998-10-21,1999-02-04,,
502,1998-10-21,1999-02-04,,
503,1998-10-21,1999-04-01,,
504,1998-10-21,1999-02-24,,
505,1998-10-21,1999-02-02,,
506,1998-10-21,1999-01-25,,
507,1998-10-21,1999-01-25,,
508,1998-10-21,1999-01-25,,
509,1998-10-21,1999-01-25,,
510,1998-10-21,1999-02-02,,
511,1998-10-21,1999-01-25,,
512,1998-10-21,1999-01-25,,
513,1998-10-21,1999-02-24,,
514,1998-10-21,1999-09-17,,
515,1998-10-21,1999-02-02,,
516,1998-10-21,1999-01-25,,
517,1998-10-21,1999-01-25,,
518,1998-10-21,1999-03-16,,
519,1998-10-21,1999-03-23,,
520,1998-10-21,1999-03-16,,
521,1998-10-21,1999-03-23,,
522,1998-10-21,1999-04-08,,
523,1998-10-21,1999-03-09,,
524,1998-10-21,1999-03-09,,
525,1998-10-21,1999-03-09,,
526,1998-10-21,1999-03-23,,
527,1998-10-21,1999-03-23,,
528,1998-10-21,1999-03-23,,
529,1998-10-21,1999-04-08,,
530,1998-10-21,1999-03-16,,
531,1998-10-21,1999-08-18,,
532,1998-10-21,1999-08-18,,
533,1998-10-21,2001-04-05,,
534,1998-10-21,1999-03-23,,
535,1998-10-21,1999-03-23,,
536,1998-10-21,1999-03-23,,
537,1998-10-21,1999-03-23,,
538,1998-10-21,1999-03-23,,
539,1998-10-21,1999-03-16,,
540,1998-10-21,1999-03-23,,
541,1998-10-21,1999-01-25,,
542,1998-10-21,1999-03-09,,
543,1998-10-21,1999-02-24,,
544,1998-10-21,1999-02-24,,
545,1998-10-21,1999-02-24,,
546,1998-10-21,1999-02-24,,
547,1998-10-21,1999-02-24,,
548,1998-10-21,1999-02-24,,
549,1998-10-21,1999-02-04,,
550,1998-10-21,1999-01-25,,
551,1998-10-21,1999-01-25,,
552,1998-10-21,1999-02-24,,
553,1998-10-21,1999-02-16,,
554,1998-10-21,1999-02-16,,
555,1998-10-21,1999-02-02,,
556,1998-10-21,1999-02-02,,
557,1998-10-21,1999-02-16,,
558,1998-10-21,1999-02-04,,
559,1998-10-21,1999-02-16,,
560,1998-10-21,1999-02-02,,
561,1998-10-21,1999-02-04,,
562,1998-10-21,1999-02-04,,
563,1998-10-21,1999-02-04,,
564,1998-10-21,1999-02-16,,
565,1998-10-21,1999-03-09,,
566,1998-10-21,1999-02-16,,
567,1998-10-21,1999-02-16,,
568,1998-10-21,1999-03-05,,
569,1998-10-21,1999-02-04,,
570,1998-10-21,1999-03-05,,
571,1998-10-21,1999-03-23,,
572,1998-10-21,1999-03-05,,
573,1998-10-21,1999-03-23,,
574,1998-10-21,1999-03-05,,
575,1998-10-21,1999-03-05,,
576,1998-10-21,1999-07-02,,
577,1998-10-21,1999-02-02,,
578,1998-10-21,1999-01-19,,
579,1998-10-21,1999-02-02,,
580,1998-10-21,1999-03-31,,
581,1998-10-21,1999-01-23,,
582,1998-10-21,1999-01-23,,
583,1998-10-21,1999-01-19,,
584,1998-10-21,1999-02-04,,
585,1998-10-21,1999-02-02,,
586,1998-10-21,1999-02-02,,
587,1998-10-21,1999-07-02,,
588,1998-10-21,1999-02-02,,
589,1998-10-21,1999-03-09,,
590,1998-10-21,1999-02-02,,
591,1998-10-21,1999-02-04,,
592,1998-10-21,1999-02-04,,
593,1998-10-21,1999-01-25,,
594,1998-10-21,1998-12-15,,
595,1998-10-21,1998-12-15,,
596,1998-10-21,1998-12-15,,
597,1998-10-21,1999-01-19,,
598,1998-10-21,1999-01-25,,
599,1998-10-21,1999-01-25,,
600,1998-10-21,1999-02-02,,
601,1998-10-21,1999-01-12,,
602,1998-10-21,1999-01-12,,
603,1998-10-21,1999-01-19,,
604,1998-10-21,1999-01-19,,
605,1998-10-21,1999-01-19,,
606,1998-10-21,1998-12-15,,
607,1998-10-21,1998-12-15,,
608,1998-10-21,1998-12-15,,
609,1998-10-21,1999-03-09,,
610,1998-10-21,1999-01-25,,
611,1998-10-21,1999-01-25,,
612,1998-10-21,1999-01-19,,
613,1998-10-21,1999-07-27,,
614,1998-10-21,1999-01-19,,
615,1998-10-21,1999-06-15,,
616,1998-10-21,1999-03-09,,
617,1998-10-21,1999-03-09,,
618,1998-10-21,1999-03-09,,
619,1998-10-21,1999-03-09,,
620,1998-10-21,1999-03-09,,
621,1998-10-21,1999-03-09,,
622,1998-10-21,1999-03-09,,
623,1998-10-21,1999-03-31,,
624,1998-10-21,1999-02-04,,
625,1998-10-21,1999-02-04,,
626,1998-10-21,1999-02-24,,
627,1998-10-21,1999-02-24,,
628,1998-10-21,1999-03-23,,
629,1998-10-21,1999-12-21,,
630,1998-10-21,1999-03-23,,
631,1998-10-21,1999-03-05,,
632,1998-10-21,1999-03-05,,
633,1998-10-21,1999-03-05,,
634,1998-10-21,1999-03-05,,
635,1998-10-21,1999-03-05,,
636,1998-10-21,1999-03-23,,
637,1998-10-21,1999-03-31,,
638,1998-10-21,1999-03-23,,
639,1999-01-08,1999-02-24,,
640,1999-01-08,1999-02-24,,
641,1999-01-08,1999-02-24,,
642,1999-01-08,1999-02-26,,
643,1999-01-08,1999-11-19,,
644,1999-01-08,1999-02-26,,
645,1999-01-08,1999-03-08,,
646,1999-01-08,1999-03-08,,
647,1999-01-08,1999-03-10,,
648,1999-01-08,1999-03-11,,
649,1999-01-08,1999-04-07,,
650,1999-01-08,1999-04-09,,
651,1999-01-08,1999-04-12,,
652,1999-01-08,1999-04-12,,
653,1999-01-08,1999-04-12,,
654,1999-01-08,1999-04-12,,
655,1999-01-08,1999-04-12,,
656,1999-01-08,1999-02-17,,
657,1999-01-08,1999-02-24,,
658,1999-01-08,1999-02-17,,
659,1999-01-08,1999-02-17,,
660,1999-01-08,1999-02-22,,
661,1999-01-08,1999-04-07,,
662,1999-01-08,1999-02-22,,
663,1999-01-08,1999-04-07,,
664,1999-01-08,1999-04-07,,
665,1999-01-08,1999-03-12,,
666,1999-01-08,1999-03-12,,
667,1999-01-08,1999-04-01,,
668,1999-01-08,1999-04-01,,
669,1999-01-08,1999-03-02,,
670,1999-01-08,1999-03-02,,
671,1999-01-08,1999-02-26,,
672,1999-01-08,1999-04-26,,
673,1999-01-08,1999-02-24,,
674,1999-01-08,1999-03-02,,
675,1999-01-08,1999-02-24,,
676,1999-01-08,1999-03-05,,
677,1999-01-08,1999-03-05,,
678,1999-01-08,1999-03-08,,
679,1999-01-08,1999-03-05,,
680,1999-01-08,1999-02-26,,
681,1999-01-08,1999-03-13,,
682,1999-01-08,1999-03-25,,
683,1999-01-08,1999-03-12,,
684,1999-01-08,1999-03-25,,
685,1999-01-08,1999-04-20,,
686,1999-01-08,1999-04-21,,
687,1999-01-08,1999-04-21,,
688,1999-01-08,1999-04-21,,
689,1999-01-08,1999-03-05,,
690,1999-01-08,1999-03-05,,
691,1999-01-08,1999-03-05,,
692,1999-01-08,1999-03-05,,
693,1999-01-08,1999-03-08,,
694,1999-01-08,1999-02-23,,
695,1999-01-08,1999-03-26,,
696,1999-01-08,1999-04-01,,
697,1999-01-08,1999-04-26,,
698,1999-01-08,1999-03-09,,
699,1999-01-08,2013-06-11,,
700,1999-01-08,1999-03-13,,
701,1999-01-08,1999-02-23,,
702,1999-01-08,1999-02-24,,
703,1999-01-08,1999-02-24,,
704,1999-01-08,1999-02-23,,
705,1999-01-08,1999-03-13,,
706,1999-01-08,1999-03-10,,
707,1999-01-08,1999-03-25,,
708,1999-01-15,1999-03-16,,
709,1999-01-15,1999-03-10,,
710,1999-01-15,1999-03-10,,
711,1999-01-15,1999-03-16,,
712,1999-01-15,1999-03-19,,
713,1999-01-15,1999-02-26,,
714,1999-01-15,1999-03-04,,
715,1999-01-15,1999-03-08,,
716,1999-01-15,1999-03-08,,
717,1999-01-15,1999-03-08,,
718,1999-01-15,1999-03-01,,
719,1999-01-15,1999-03-01,,
720,1999-01-15,1999-03-04,,
721,1999-01-15,1999-03-01,,
722,1999-01-15,2000-09-14,,
723,1999-01-15,1999-03-17,,
724,1999-01-15,1999-03-09,,
725,1999-01-15,2000-09-14,,
726,1999-01-15,1999-03-19,,
727,1999-01-15,1999-03-19,,
728,1999-01-15,1999-03-19,,
729,1999-01-15,1999-03-09,,
730,1999-01-15,1999-03-13,,
731,1999-01-15,1999-03-08,,
732,1999-01-15,1999-03-08,,
733,1999-01-15,1999-03-19,,
734,1999-01-15,2000-09-14,,
735,1999-01-15,1999-03-16,,
736,1999-01-15,1999-03-10,,
737,1999-01-15,1999-03-13,,
738,1999-01-15,1999-02-19,,
739,1999-01-15,1999-03-04,,
740,1999-01-15,2000-05-30,,
741,1999-01-15,1999-03-04,,
742,1999-01-15,1999-03-04,,
743,1999-01-15,1999-03-04,,
744,1999-01-15,1999-02-25,,
745,1999-01-15,1999-02-25,,
746,1999-01-15,1999-02-25,,
747,1999-01-15,1999-03-04,,
748,1999-01-15,1999-02-25,,
749,1999-01-15,1999-02-25,,
750,1999-01-15,1999-03-01,,
751,1999-01-15,1999-03-04,,
752,1999-01-15,1999-03-16,,
753,1999-01-15,1999-03-19,,
754,1999-01-15,1999-03-16,,
755,1999-01-15,1999-03-19,,
756,1999-01-15,1999-03-17,,
757,1999-01-15,1999-03-16,,
758,1999-01-15,1999-03-16,,
759,1999-01-15,1999-02-26,,
760,1999-01-15,1999-03-04,,
761,1999-01-15,1999-03-08,,
762,1999-01-15,1999-03-12,,
763,1999-01-15,2000-09-14,,
764,1999-01-15,1999-03-01,,
765,1999-01-15,1999-03-01,,
766,1999-01-15,1999-02-26,,
767,1999-01-15,1999-02-26,,
768,1999-01-15,1999-02-26,,
769,1999-01-15,1999-03-01,,
770,1999-01-15,1999-03-01,,
771,1999-01-15,1999-02-22,,
772,1999-01-15,1999-02-19,,
773,1999-01-15,1999-02-22,,
774,1999-01-15,1999-02-22,,
775,1999-01-15,1999-02-22,,
